alt_dpql_11896	0.3858549892902374
alt_dpql_15682	0.7897133827209473
alt_dpql_28116	0.9217299222946167
alt_qb_63535	0.18327434360980988
alt_tc_9501	0.879802405834198
alt_qb_27336	0.9723750948905945
alt_dpql_13243	0.8491987586021423
qz_2586	0.1434308886528015
alt_tc_16643	0.06012734770774841
alt_qz_23568	0.8135707378387451
alt_qb_18761	0.1722685694694519
alt_qz_28055	0.4734603762626648
alt_qb_1116	0.18311062455177307
alt_dpql_31163	0.045668914914131165
alt_tc_20611	0.15949684381484985
alt_qz_54635	0.9244579076766968
alt_dpql_11289	0.1837867945432663
alt_qb_50587	0.32359954714775085
alt_dpql_9692	0.7212458252906799
tc_2584	0.52005934715271
alt_dpql_31520	0.599134087562561
alt_qz_13963	0.4747677147388458
alt_tc_13490	0.19943717122077942
alt_qb_69518	0.4252631366252899
alt_dpql_4170	0.04561857506632805
alt_dpql_38753	0.23018459975719452
alt_qb_1598	0.8522678017616272
alt_qb_35493	0.9140509963035583
alt_dpql_6225	0.7757595181465149
alt_qb_50477	0.9651062488555908
alt_qb_59513	0.30080050230026245
qb_8631	0.6142696738243103
alt_qz_29634	0.9615491628646851
alt_tc_26701	0.5939395427703857
alt_dpql_15588	0.937267541885376
alt_qz_8031	0.2729203999042511
alt_qb_33633	0.12502345442771912
alt_qb_36192	0.7677350640296936
alt_qb_7420	0.28628167510032654
tc_2678	0.7349743247032166
alt_qb_41895	0.08666166663169861
alt_qb_89996	0.404791921377182
alt_qb_9001	0.5803341865539551
alt_qz_68023	0.09433605521917343
alt_dpql_25552	0.36898308992385864
alt_tc_16954	0.1693565994501114
alt_qz_3266	0.11931437253952026
alt_qz_62766	0.36423569917678833
qz_5502	0.684626579284668
alt_qb_59771	0.5342462658882141
alt_tc_23152	0.3819487988948822
alt_tc_27597	0.17936204373836517
alt_dpql_28604	0.07594116032123566
alt_qb_43803	0.06289343535900116
alt_qb_97331	0.6011435985565186
alt_qz_1389	0.4035646617412567
alt_qb_20491	0.11462690681219101
alt_qb_52773	0.9650444388389587
alt_qb_11858	0.43039318919181824
alt_qb_55091	0.5005244016647339
alt_qz_6365	0.7548055052757263
alt_qz_48415	0.5478320121765137
alt_qb_85356	0.027223048731684685
alt_qb_62295	0.41368916630744934
qb_9648	0.45430660247802734
alt_dpql_12797	0.4516006112098694
alt_qb_30198	0.4237136244773865
alt_dpql_35541	0.10528108477592468
qb_3067	0.887602686882019
alt_tc_26481	0.11434896290302277
alt_dpql_32724	0.723013699054718
alt_tc_1278	0.13787813484668732
alt_qb_16412	0.047086868435144424
alt_qz_62366	0.8394978046417236
alt_tc_30753	0.5695734024047852
alt_dpql_37793	0.9361765384674072
alt_qb_96232	0.4322742223739624
alt_qb_76862	0.20526087284088135
alt_qz_28062	0.6580484509468079
alt_qb_95164	0.06519221514463425
alt_qb_50104	0.6995481848716736
alt_qb_43303	0.5340337157249451
alt_dpql_32097	0.16471204161643982
alt_dpql_758	0.10820940881967545
alt_qb_44492	0.9738720059394836
alt_dpql_1496	0.5553799271583557
alt_qb_54122	0.5033271908760071
alt_qb_94608	0.9529470205307007
qb_1441	0.887268602848053
alt_qb_44233	0.40325313806533813
alt_tc_24323	0.7583144307136536
alt_tc_24084	0.40478137135505676
alt_dpql_18969	0.7368124127388
alt_qz_45932	0.367043137550354
alt_qb_91471	0.613323450088501
qb_7229	0.5920921564102173
alt_qb_82495	0.37719225883483887
alt_qb_58911	0.9471057057380676
alt_qb_45807	0.6297363042831421
alt_tc_2971	0.3911697268486023
alt_qb_58914	0.9712382555007935
alt_dpql_1946	0.9258267879486084
alt_qb_18421	0.6036790609359741
qz_6803	0.9061780571937561
alt_qb_65803	0.12211129069328308
qb_5205	0.8112940788269043
alt_tc_24891	0.586652934551239
alt_qb_62011	0.8550640344619751
alt_dpql_35776	0.8416242599487305
alt_qz_23566	0.6972516179084778
alt_qz_24123	0.2018563598394394
alt_qb_28522	0.052599191665649414
alt_qb_52035	0.24635915458202362
alt_dpql_36334	0.8697230815887451
alt_qb_69403	0.384367972612381
dpql_154	0.6472803354263306
alt_qb_2875	0.9839297533035278
